,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types,subtypes
1344,Claim the Firstborn,R,1.0,{R},,,,Gain control of target creature with mana value 3 or less until end of turn. Untap that creature. It gains haste until end of turn.,uncommon,,,Sorcery,
1345,Crystal Slipper,R,2.0,{1}{R},,,,"Equipped creature gets +1/+0 and has haste.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact,Equipment
1346,Embercleave,R,6.0,{4}{R}{R},,,,"Flash
This spell costs {1} less to cast for each attacking creature you control.
When Embercleave enters the battlefield, attach it to target creature you control.
Equipped creature gets +1/+1 and has double strike and trample.
Equip {3}",mythic,"Equip, Flash",Legendary,Artifact,Equipment
1347,Embereth Paladin,R,4.0,{3}{R},4.0,1.0,,"Haste
Adamant — If at least three red mana was spent to cast this spell, Embereth Paladin enters the battlefield with a +1/+1 counter on it.",common,"Adamant, Haste",,Creature,"Human, Knight"
1348,Embereth Shieldbreaker,R,2.0,{1}{R},2.0,1.0,,,uncommon,,,Creature,"Human, Knight"
1349,Battle Display,R,2.0,{R},,,,Destroy target artifact. (Then exile this card. You may cast the creature later from exile.),uncommon,,,Sorcery,Adventure
1350,Ferocity of the Wilds,R,3.0,{2}{R},,,,Attacking non-Human creatures you control get +1/+0 and have trample.,uncommon,,,Enchantment,
1351,Fervent Champion,R,1.0,{R},1.0,1.0,,"First strike, haste
Whenever Fervent Champion attacks, another target attacking Knight you control gets +1/+0 until end of turn.
Equip abilities you activate that target Fervent Champion cost {3} less to activate.",rare,"First strike, Haste",,Creature,"Human, Knight"
1352,Fires of Invention,R,4.0,{3}{R},,,,"You can cast spells only during your turn and you can cast no more than two spells each turn.
You may cast spells with mana value less than or equal to the number of lands you control without paying their mana costs.",rare,,,Enchantment,
1353,Irencrag Feat,R,4.0,{1}{R}{R}{R},,,,Add seven {R}. You can cast only one more spell this turn.,rare,,,Sorcery,
1354,Irencrag Pyromancer,R,3.0,{2}{R},0.0,4.0,,"Whenever you draw your second card each turn, Irencrag Pyromancer deals 3 damage to any target.",rare,,,Creature,"Human, Wizard"
1355,Joust,R,2.0,{1}{R},,,,Choose target creature you control and target creature you don't control. The creature you control gets +2/+1 until end of turn if it's a Knight. Then those creatures fight each other. (Each deals damage equal to its power to the other.),uncommon,Fight,,Sorcery,
1356,Mad Ratter,R,4.0,{3}{R},1.0,2.0,,"Whenever you draw your second card each turn, create two 1/1 black Rat creature tokens.",uncommon,,,Creature,Goblin
1357,Merchant of the Vale,R,3.0,{2}{R},2.0,3.0,,"{2}{R}, Discard a card: Draw a card.",common,,,Creature,"Human, Peasant"
1358,Haggle,R,3.0,{R},,,,"You may discard a card. If you do, draw a card. (Then exile this card. You may cast the creature later from exile.)",common,,,Instant,Adventure
1359,Ogre Errant,R,4.0,{3}{R},3.0,4.0,,"Whenever Ogre Errant attacks, another target attacking Knight gains menace until end of turn. (It can't be blocked except by two or more creatures.)",common,,,Creature,"Ogre, Knight"
1360,Opportunistic Dragon,R,4.0,{2}{R}{R},4.0,3.0,,"Flying
When Opportunistic Dragon enters the battlefield, choose target Human or artifact an opponent controls. For as long as Opportunistic Dragon remains on the battlefield, gain control of that permanent, it loses all abilities, and it can't attack or block.",rare,Flying,,Creature,Dragon
1361,Raging Redcap,R,3.0,{2}{R},1.0,2.0,,Double strike,common,Double strike,,Creature,"Goblin, Knight"
1362,Redcap Melee,R,1.0,{R},,,,"Redcap Melee deals 4 damage to target creature or planeswalker. If a nonred permanent is dealt damage this way, you sacrifice a land.",uncommon,,,Instant,
1363,Redcap Raiders,R,3.0,{2}{R},3.0,2.0,,"Whenever Redcap Raiders attacks, you may tap an untapped non-Human creature you control. If you do, Redcap Raiders gets +1/+1 and gains trample until end of turn.",common,,,Creature,"Goblin, Warrior"
1364,Rimrock Knight,R,2.0,{1}{R},3.0,1.0,,Rimrock Knight can't block.,common,,,Creature,"Dwarf, Knight"
1365,Boulder Rush,R,2.0,{R},,,,Target creature gets +2/+0 until end of turn. (Then exile this card. You may cast the creature later from exile.),common,,,Instant,Adventure
1366,Robber of the Rich,R,2.0,{1}{R},2.0,2.0,,"Reach, haste
Whenever Robber of the Rich attacks, if defending player has more cards in hand than you, exile the top card of their library. During any turn you attacked with a Rogue, you may cast that card and you may spend mana as though it were mana of any color to cast that spell.",mythic,"Haste, Reach",,Creature,"Human, Archer, Rogue"
1367,Scorching Dragonfire,R,2.0,{1}{R},,,,"Scorching Dragonfire deals 3 damage to target creature or planeswalker. If that creature or planeswalker would die this turn, exile it instead.",common,,,Instant,
1368,Searing Barrage,R,5.0,{4}{R},,,,"Searing Barrage deals 5 damage to target creature.
Adamant — If at least three red mana was spent to cast this spell, Searing Barrage deals 3 damage to that creature's controller.",common,Adamant,,Instant,
1369,Seven Dwarves,R,2.0,{1}{R},2.0,2.0,,"Seven Dwarves gets +1/+1 for each other creature named Seven Dwarves you control.
A deck can have up to seven cards named Seven Dwarves.",common,,,Creature,Dwarf
1370,Skullknocker Ogre,R,4.0,{3}{R},4.0,3.0,,"Whenever Skullknocker Ogre deals damage to an opponent, that player discards a card at random. If the player does, they draw a card.",uncommon,,,Creature,Ogre
1371,Slaying Fire,R,3.0,{2}{R},,,,"Slaying Fire deals 3 damage to any target.
Adamant — If at least three red mana was spent to cast this spell, it deals 4 damage instead.",uncommon,Adamant,,Instant,
1372,Sundering Stroke,R,7.0,{6}{R},,,,"Sundering Stroke deals 7 damage divided as you choose among one, two, or three targets. If at least seven red mana was spent to cast this spell, instead Sundering Stroke deals 7 damage to each of those permanents and/or players.",rare,,,Sorcery,
1373,"Syr Carah, the Bold",R,5.0,{3}{R}{R},3.0,3.0,,"Whenever Syr Carah, the Bold or an instant or sorcery spell you control deals damage to a player, exile the top card of your library. You may play that card this turn.
{T}: Syr Carah deals 1 damage to any target.",uncommon,,Legendary,Creature,"Human, Knight"
1374,Thrill of Possibility,R,2.0,{1}{R},,,,"As an additional cost to cast this spell, discard a card.
Draw two cards.",common,,,Instant,
1375,"Torbran, Thane of Red Fell",R,4.0,{1}{R}{R}{R},2.0,4.0,,"If a red source you control would deal damage to an opponent or a permanent an opponent controls, it deals that much damage plus 2 instead.",rare,,Legendary,Creature,"Dwarf, Noble"
1376,Weaselback Redcap,R,1.0,{R},1.0,1.0,,{1}{R}: Weaselback Redcap gets +2/+0 until end of turn.,common,,,Creature,"Goblin, Knight"
1377,Beanstalk Giant,G,7.0,{6}{G},,,,Beanstalk Giant's power and toughness are each equal to the number of lands you control.,uncommon,,,Creature,Giant
1378,Fertile Footsteps,G,7.0,{2}{G},,,,"Search your library for a basic land card, put it onto the battlefield, then shuffle. (Then exile this card. You may cast the creature later from exile.)",uncommon,,,Sorcery,Adventure
1379,Curious Pair,G,2.0,{1}{G},1.0,3.0,,,common,,,Creature,"Human, Peasant"
1380,Treats to Share,G,2.0,{G},,,,"Create a Food token. (Then exile this card. You may cast the creature later from exile. A Food token is an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")",common,,,Sorcery,Adventure
1381,Edgewall Innkeeper,G,1.0,{G},1.0,1.0,,"Whenever you cast a creature spell that has an Adventure, draw a card. (It doesn't need to have gone on the adventure first.)",uncommon,,,Creature,"Human, Peasant"
1382,Feasting Troll King,G,6.0,{2}{G}{G}{G}{G},7.0,6.0,,"Vigilance, trample
When Feasting Troll King enters the battlefield, if you cast it from your hand, create three Food tokens. (They're artifacts with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")
Sacrifice three Foods: Return Feasting Troll King from your graveyard to the battlefield. Activate only during your turn.",rare,"Trample, Vigilance",,Creature,"Troll, Noble"
1383,Fell the Pheasant,G,2.0,{1}{G},,,,"Fell the Pheasant deals 5 damage to target creature with flying. Create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")",common,,,Instant,
1384,Fierce Witchstalker,G,4.0,{2}{G}{G},4.0,4.0,,"Trample
When Fierce Witchstalker enters the battlefield, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")",common,Trample,,Creature,Wolf
1385,Flaxen Intruder,G,1.0,{G},1.0,2.0,,"Whenever Flaxen Intruder deals combat damage to a player, you may sacrifice it. When you do, destroy target artifact or enchantment.",uncommon,,,Creature,"Human, Berserker"
1386,Welcome Home,G,1.0,{5}{G}{G},,,,Create three 2/2 green Bear creature tokens. (Then exile this card. You may cast the creature later from exile.),uncommon,,,Sorcery,Adventure
1387,Garenbrig Carver,G,4.0,{3}{G},3.0,2.0,,,common,,,Creature,"Human, Warrior"
1388,Shield's Might,G,4.0,{1}{G},,,,Target creature gets +2/+2 until end of turn. (Then exile this card. You may cast the creature later from exile.),common,,,Instant,Adventure
1389,Garenbrig Paladin,G,5.0,{4}{G},4.0,4.0,,"Adamant — If at least three green mana was spent to cast this spell, Garenbrig Paladin enters the battlefield with a +1/+1 counter on it.
Garenbrig Paladin can't be blocked by creatures with power 2 or less.",common,Adamant,,Creature,"Giant, Knight"
1390,Garenbrig Squire,G,2.0,{1}{G},2.0,2.0,,"Whenever you cast a creature spell that has an Adventure, Garenbrig Squire gets +1/+1 until end of turn. (It doesn't need to have gone on the adventure first.)",common,,,Creature,"Human, Soldier"
1391,Giant Opportunity,G,3.0,{2}{G},,,,"You may sacrifice two Foods. If you do, create a 7/7 green Giant creature token. Otherwise, create three Food tokens. (They're artifacts with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")",uncommon,,,Sorcery,
1392,Gilded Goose,G,1.0,{G},0.0,2.0,,"Flying
When Gilded Goose enters the battlefield, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")
{1}{G}, {T}: Create a Food token.
{T}, Sacrifice a Food: Add one mana of any color.",rare,Flying,,Creature,Bird
1393,The Great Henge,G,9.0,{7}{G}{G},,,,"This spell costs {X} less to cast, where X is the greatest power among creatures you control.
{T}: Add {G}{G}. You gain 2 life.
Whenever a nontoken creature enters the battlefield under your control, put a +1/+1 counter on it and draw a card.",mythic,,Legendary,Artifact,
1394,Insatiable Appetite,G,2.0,{1}{G},,,,"You may sacrifice a Food. If you do, target creature gets +5/+5 until end of turn. Otherwise, that creature gets +3/+3 until end of turn.",common,,,Instant,
1395,Keeper of Fables,G,5.0,{3}{G}{G},4.0,5.0,,"Whenever one or more non-Human creatures you control deal combat damage to a player, draw a card.",uncommon,,,Creature,Cat
1396,Kenrith's Transformation,G,2.0,{1}{G},,,,"Enchant creature
When Kenrith's Transformation enters the battlefield, draw a card.
Enchanted creature loses all abilities and is a green Elk creature with base power and toughness 3/3. (It loses all other card types and creature types.)",uncommon,Enchant,,Enchantment,Aura
1397,Lovestruck Beast,G,3.0,{2}{G},5.0,5.0,,Lovestruck Beast can't attack unless you control a 1/1 creature.,rare,,,Creature,"Beast, Noble"
1398,Heart's Desire,G,3.0,{G},,,,Create a 1/1 white Human creature token. (Then exile this card. You may cast the creature later from exile.),rare,,,Sorcery,Adventure
1399,Maraleaf Rider,G,2.0,{1}{G},3.0,1.0,,Sacrifice a Food: Target creature blocks Maraleaf Rider this turn if able.,common,,,Creature,"Elf, Knight"
1400,Oakhame Adversary,G,4.0,{3}{G},2.0,3.0,,"This spell costs {2} less to cast if an opponent controls a green permanent.
Deathtouch
Whenever Oakhame Adversary deals combat damage to a player, draw a card.",uncommon,Deathtouch,,Creature,"Elf, Warrior"
1401,Once and Future,G,4.0,{3}{G},,,,"Return target card from your graveyard to your hand. Put up to one other target card from your graveyard on top of your library. Exile Once and Future.
Adamant — If at least three green mana was spent to cast this spell, instead return those cards to your hand and exile Once and Future.",uncommon,Adamant,,Instant,
1402,Once Upon a Time,G,2.0,{1}{G},,,,"If this spell is the first spell you've cast this game, you may cast it without paying its mana cost.
Look at the top five cards of your library. You may reveal a creature or land card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",rare,,,Instant,
1403,Outmuscle,G,4.0,{3}{G},,,,"Put a +1/+1 counter on target creature you control, then it fights target creature you don't control. (Each deals damage equal to its power to the other.)
Adamant — If at least three green mana was spent to cast this spell, the creature you control gains indestructible until end of turn.",common,"Adamant, Fight",,Sorcery,
1404,Questing Beast,G,4.0,{2}{G}{G},4.0,4.0,,"Vigilance, deathtouch, haste
Questing Beast can't be blocked by creatures with power 2 or less.
Combat damage that would be dealt by creatures you control can't be prevented.
Whenever Questing Beast deals combat damage to an opponent, it deals that much damage to target planeswalker that player controls.",mythic,"Deathtouch, Haste, Vigilance",Legendary,Creature,Beast
1405,Return of the Wildspeaker,G,5.0,{4}{G},,,,"Choose one —
• Draw cards equal to the greatest power among non-Human creatures you control.
• Non-Human creatures you control get +3/+3 until end of turn.",rare,,,Instant,
1406,Return to Nature,G,2.0,{1}{G},,,,"Choose one —
• Destroy target artifact.
• Destroy target enchantment.
• Exile target card from a graveyard.",common,,,Instant,
1407,Rosethorn Acolyte,G,3.0,{2}{G},2.0,3.0,,{T}: Add one mana of any color.,common,,,Creature,"Elf, Druid"
1408,Seasonal Ritual,G,3.0,{G},,,,Add one mana of any color. (Then exile this card. You may cast the creature later from exile.),common,,,Sorcery,Adventure
1409,Rosethorn Halberd,G,1.0,{G},,,,"When Rosethorn Halberd enters the battlefield, attach it to target non-Human creature you control.
Equipped creature gets +2/+1.
Equip {5} ({5}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact,Equipment
1410,Sporecap Spider,G,3.0,{2}{G},1.0,5.0,,Reach,common,Reach,,Creature,Spider
1411,"Syr Faren, the Hengehammer",G,2.0,{G}{G},2.0,2.0,,"Whenever Syr Faren, the Hengehammer attacks, another target attacking creature gets +X/+X until end of turn, where X is Syr Faren's power.",uncommon,,Legendary,Creature,"Human, Knight"
1412,Tall as a Beanstalk,G,4.0,{3}{G},,,,"Enchant creature
Enchanted creature gets +3/+3, has reach, and is a Giant in addition to its other types.",common,Enchant,,Enchantment,Aura
1413,Trail of Crumbs,G,2.0,{1}{G},,,,"When Trail of Crumbs enters the battlefield, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")
Whenever you sacrifice a Food, you may pay {1}. If you do, look at the top two cards of your library. You may reveal a permanent card from among them and put it into your hand. Put the rest on the bottom of your library in any order.",uncommon,,,Enchantment,
1414,Tuinvale Treefolk,G,6.0,{5}{G},6.0,5.0,,,common,,,Creature,"Treefolk, Druid"
1415,Oaken Boon,G,6.0,{3}{G},,,,Put two +1/+1 counters on target creature. (Then exile this card. You may cast the creature later from exile.),common,,,Sorcery,Adventure
